,Price_Price,Reg_Price,Reg_PV,Reg_Wind_On,Reg_Wind_Off,Reg_RE_Agg,Reg_Wind_Comb
2018-04-06 19:00:00,55.94,55.94,623.5,32662.25,3265.0,36550.75,35927.25
2018-04-06 20:00:00,55.64,55.64,11.0,31706.75,3120.5,34838.25,34827.25
2018-04-06 21:00:00,54.71,54.71,6.75,30247.0,3267.75,33521.5,33514.75
2018-04-06 22:00:00,56.13,56.13,16.75,26951.75,3438.75,30407.25,30390.5
2018-04-06 23:00:00,55.07,55.07,9.75,24108.75,3762.75,27881.25,27871.5
2018-04-07 00:00:00,43.08,43.08,6.75,21662.75,4934.25,26603.75,26597.0
2018-04-07 01:00:00,45.01,45.01,6.5,20448.75,5805.75,26261.0,26254.5
2018-04-07 02:00:00,46.89,46.89,6.0,19345.5,6161.75,25513.25,25507.25
2018-04-07 03:00:00,47.56,47.56,6.0,17369.0,5677.5,23052.5,23046.5
2018-04-07 04:00:00,50.65,50.65,7.0,15884.5,5567.0,21458.5,21451.5
2018-04-07 05:00:00,54.88,54.88,6.25,14462.25,4285.25,18753.75,18747.5
2018-04-07 06:00:00,58.73,58.73,53.25,13818.5,4269.25,18141.0,18087.75
2018-04-07 07:00:00,59.87,59.87,2477.5,13231.0,4280.75,19989.25,17511.75
2018-04-07 08:00:00,59.24,59.24,10027.75,12445.75,3652.0,26125.5,16097.75
2018-04-07 09:00:00,48.94,48.94,20908.5,8978.0,3409.5,33296.0,12387.5
2018-04-07 10:00:00,29.42,29.42,29955.75,6137.25,4371.5,40464.5,10508.75
2018-04-07 11:00:00,-0.73,-0.73,35700.0,5743.0,3496.5,44939.5,9239.5
2018-04-07 12:00:00,-16.4,-16.4,38234.25,6221.75,2122.5,46578.5,8344.25
2018-04-07 13:00:00,-59.92,-59.92,37088.5,6083.5,1510.25,44682.25,7593.75
2018-04-07 14:00:00,-57.59,-57.59,35697.0,7413.0,2256.5,45366.5,9669.5
2018-04-07 15:00:00,-34.61,-34.61,31812.5,10214.5,2500.5,44527.5,12715.0
2018-04-07 16:00:00,-4.66,-4.66,25365.75,14041.25,3247.5,42654.5,17288.75
2018-04-07 17:00:00,15.81,15.81,15886.25,15167.25,5423.75,36477.25,20591.0
2018-04-07 18:00:00,67.56,67.56,6316.75,16281.5,5830.5,28428.75,22112.0
2018-04-07 19:00:00,73.99,73.99,1020.75,18786.25,5716.75,25523.75,24503.0
2018-04-07 20:00:00,68.65,68.65,14.25,20750.0,5613.75,26378.0,26363.75
2018-04-07 21:00:00,46.46,46.46,3.75,22301.5,5950.75,28256.0,28252.25
2018-04-07 22:00:00,45.07,45.07,3.5,22215.25,6078.75,28297.5,28294.0
2018-04-07 23:00:00,25.88,25.88,3.5,22375.5,6880.0,29259.0,29255.5
2018-04-08 00:00:00,10.97,10.97,5.0,22518.75,6971.0,29494.75,29489.75
2018-04-08 01:00:00,0.09,0.09,5.5,22058.75,6578.75,28643.0,28637.5
2018-04-08 02:00:00,0.0,0.0,5.5,22403.0,6627.0,29035.5,29030.0
2018-04-08 03:00:00,0.0,0.0,6.0,23241.75,6569.5,29817.25,29811.25
2018-04-08 04:00:00,0.0,0.0,5.0,24370.0,6535.5,30910.5,30905.5
2018-04-08 05:00:00,0.0,0.0,5.5,25976.25,6298.5,32280.25,32274.75
2018-04-08 06:00:00,0.0,0.0,77.0,26762.25,5992.5,32831.75,32754.75
2018-04-08 07:00:00,0.0,0.0,2417.75,24157.25,6284.25,32859.25,30441.5
2018-04-08 08:00:00,0.0,0.0,8206.5,20071.25,6420.5,34698.25,26491.75
2018-04-08 09:00:00,-0.01,-0.01,15337.5,16221.0,3970.5,35529.0,20191.5
2018-04-08 10:00:00,-0.16,-0.16,22391.5,11923.5,3153.0,37468.0,15076.5
2018-04-08 11:00:00,-3.25,-3.25,28595.5,10580.0,2701.5,41877.0,13281.5
2018-04-08 12:00:00,-9.94,-9.94,31150.75,9555.0,1738.75,42444.5,11293.75
2018-04-08 13:00:00,-26.79,-26.79,32019.75,8335.75,1132.75,41488.25,9468.5
2018-04-08 14:00:00,-20.06,-20.06,30318.25,7246.0,1062.25,38626.5,8308.25
2018-04-08 15:00:00,-5.04,-5.04,26566.75,7468.75,2229.75,36265.25,9698.5
2018-04-08 16:00:00,-0.16,-0.16,20188.75,9543.0,3048.5,32780.25,12591.5
2018-04-08 17:00:00,6.92,6.92,12136.5,8521.0,5467.25,26124.75,13988.25
2018-04-08 18:00:00,91.46,91.46,4922.0,6279.75,4800.75,16002.5,11080.5
2018-04-08 19:00:00,108.39,108.39,802.25,4961.5,4395.0,10158.75,9356.5
2018-04-08 20:00:00,106.4,106.4,13.0,5231.75,4165.5,9410.25,9397.25
2018-04-08 21:00:00,89.95,89.95,3.25,6527.25,3936.0,10466.5,10463.25
2018-04-08 22:00:00,77.46,77.46,3.25,7797.5,4078.0,11878.75,11875.5
2018-04-08 23:00:00,72.06,72.06,4.25,8986.0,4632.25,13622.5,13618.25
2018-04-09 00:00:00,70.77,70.77,5.0,8923.25,4953.75,13882.0,13877.0
2018-04-09 01:00:00,70.71,70.71,5.0,8635.5,4653.75,13294.25,13289.25
2018-04-09 02:00:00,68.12,68.12,5.0,7854.0,4056.25,11915.25,11910.25
2018-04-09 03:00:00,70.71,70.71,4.5,6879.5,3403.25,10287.25,10282.75
2018-04-09 04:00:00,71.57,71.57,4.75,5828.25,2844.5,8677.5,8672.75
2018-04-09 05:00:00,77.44,77.44,5.0,5334.25,2734.25,8073.5,8068.5
2018-04-09 06:00:00,101.99,101.99,51.0,5855.75,2465.25,8372.0,8321.0
2018-04-09 07:00:00,149.78,149.78,1926.75,5713.25,2320.25,9960.25,8033.5
2018-04-09 08:00:00,128.52,128.52,7687.25,5048.5,2099.5,14835.25,7148.0
2018-04-09 09:00:00,85.51,85.51,16430.75,3291.5,2088.5,21810.75,5380.0
2018-04-09 10:00:00,80.6,80.6,25929.75,1949.75,1556.75,29436.25,3506.5
2018-04-09 11:00:00,71.23,71.23,31998.5,1735.0,725.25,34458.75,2460.25
2018-04-09 12:00:00,64.7,64.7,34290.5,1618.5,381.0,36290.0,1999.5
2018-04-09 13:00:00,60.0,60.0,33830.0,2180.5,186.0,36196.5,2366.5
2018-04-09 14:00:00,57.89,57.89,31156.25,3281.75,90.5,34528.5,3372.25
2018-04-09 15:00:00,63.4,63.4,26761.75,3551.25,89.75,30402.75,3641.0
2018-04-09 16:00:00,70.0,70.0,20487.0,3172.0,187.75,23846.75,3359.75
2018-04-09 17:00:00,75.01,75.01,12838.5,3022.0,594.75,16455.25,3616.75
2018-04-09 18:00:00,104.9,104.9,5734.0,2978.0,1162.5,9874.5,4140.5
2018-04-09 19:00:00,137.3,137.3,1095.5,3593.5,1656.5,6345.5,5250.0
2018-04-09 20:00:00,124.8,124.8,21.25,5756.25,2078.0,7855.5,7834.25
2018-04-09 21:00:00,84.85,84.85,4.75,8987.75,2299.0,11291.5,11286.75
2018-04-09 22:00:00,77.0,77.0,3.5,11224.0,2226.0,13453.5,13450.0
2018-04-09 23:00:00,70.19,70.19,5.0,12190.25,2343.75,14539.0,14534.0
2018-04-10 00:00:00,78.21,78.21,5.0,12955.75,2441.25,15402.0,15397.0
2018-04-10 01:00:00,69.39,69.39,5.0,13551.25,2720.75,16277.0,16272.0
2018-04-10 02:00:00,64.73,64.73,5.0,13927.75,3565.25,17498.0,17493.0
2018-04-10 03:00:00,59.95,59.95,5.0,13097.25,4235.0,17337.25,17332.25
2018-04-10 04:00:00,62.48,62.48,5.75,12913.0,3806.0,16724.75,16719.0
2018-04-10 05:00:00,68.34,68.34,6.5,14283.5,3415.5,17705.5,17699.0
2018-04-10 06:00:00,86.69,86.69,112.75,16249.25,3632.75,19994.75,19882.0
2018-04-10 07:00:00,90.9,90.9,2247.75,17296.75,3796.25,23340.75,21093.0
2018-04-10 08:00:00,79.78,79.78,6942.25,16779.5,4947.0,28668.75,21726.5
2018-04-10 09:00:00,68.3,68.3,12593.75,15462.5,5475.25,33531.5,20937.75
2018-04-10 10:00:00,51.6,51.6,17385.5,15630.0,4620.5,37636.0,20250.5
2018-04-10 11:00:00,43.98,43.98,19775.0,17645.25,3720.0,41140.25,21365.25
2018-04-10 12:00:00,36.05,36.05,20373.5,20113.75,3971.0,44458.25,24084.75
2018-04-10 13:00:00,10.09,10.09,19714.0,22318.5,3934.25,45966.75,26252.75
2018-04-10 14:00:00,10.5,10.5,17318.25,24393.5,4757.25,46469.0,29150.75
2018-04-10 15:00:00,29.04,29.04,13314.5,26144.0,4997.75,44456.25,31141.75
2018-04-10 16:00:00,38.27,38.27,9105.75,27889.5,4959.75,41955.0,32849.25
2018-04-10 17:00:00,50.15,50.15,5534.5,28133.5,5509.75,39177.75,33643.25
2018-04-10 18:00:00,65.9,65.9,2556.5,26904.25,6710.25,36171.0,33614.5
2018-04-10 19:00:00,81.75,81.75,654.25,25775.0,6607.75,33037.0,32382.75
2018-04-10 20:00:00,81.74,81.74,27.75,26716.5,5899.25,32643.5,32615.75
2018-04-10 21:00:00,67.98,67.98,6.5,27859.5,4778.0,32644.0,32637.5
2018-04-10 22:00:00,60.51,60.51,5.0,26766.75,3885.75,30657.5,30652.5
2018-04-10 23:00:00,35.49,35.49,6.0,26224.75,4049.5,30280.25,30274.25
2018-04-11 00:00:00,22.89,22.89,6.0,25507.75,4170.5,29684.25,29678.25
2018-04-11 01:00:00,5.95,5.95,6.25,24415.5,4487.75,28909.5,28903.25
2018-04-11 02:00:00,6.19,6.19,6.25,22862.5,4466.5,27335.25,27329.0
2018-04-11 03:00:00,8.99,8.99,6.5,21498.5,4483.25,25988.25,25981.75
2018-04-11 04:00:00,26.3,26.3,7.0,20138.0,4313.0,24458.0,24451.0
2018-04-11 05:00:00,50.03,50.03,6.25,18959.5,4380.75,23346.5,23340.25
2018-04-11 06:00:00,75.91,75.91,46.5,18456.5,5085.25,23588.25,23541.75
2018-04-11 07:00:00,99.63,99.63,1668.25,16421.0,4670.0,22759.25,21091.0
2018-04-11 08:00:00,106.02,106.02,6239.75,14599.5,3507.0,24346.25,18106.5
2018-04-11 09:00:00,80.46,80.46,12863.5,14174.25,2699.5,29737.25,16873.75
2018-04-11 10:00:00,67.66,67.66,19292.25,13927.5,2197.25,35417.0,16124.75
2018-04-11 11:00:00,56.05,56.05,24546.75,13056.0,2419.75,40022.5,15475.75
2018-04-11 12:00:00,55.62,55.62,26931.5,12193.5,2864.5,41989.5,15058.0
2018-04-11 13:00:00,30.32,30.32,27092.0,11224.5,3136.0,41452.5,14360.5
2018-04-11 14:00:00,31.29,31.29,26051.25,10088.5,3807.25,39947.0,13895.75
2018-04-11 15:00:00,55.35,55.35,23786.75,9473.5,3988.75,37249.0,13462.25
2018-04-11 16:00:00,62.91,62.91,19225.0,8871.0,4273.25,32369.25,13144.25
2018-04-11 17:00:00,75.32,75.32,13079.25,7892.75,4349.25,25321.25,12242.0
2018-04-11 18:00:00,100.83,100.83,6698.5,5225.0,4012.25,15935.75,9237.25
2018-04-11 19:00:00,191.15,191.15,1637.25,3427.0,4781.5,9845.75,8208.5
2018-04-11 20:00:00,191.19,191.19,36.75,3338.25,4592.5,7967.5,7930.75
2018-04-11 21:00:00,115.59,115.59,5.0,4247.25,4694.75,8947.0,8942.0
2018-04-11 22:00:00,86.1,86.1,7.5,6072.5,5257.75,11337.75,11330.25
2018-04-11 23:00:00,76.1,76.1,6.25,9090.5,5113.5,14210.25,14204.0
2018-04-12 00:00:00,72.58,72.58,8.25,12573.5,5289.75,17871.5,17863.25
2018-04-12 01:00:00,67.36,67.36,7.75,15769.75,4804.5,20582.0,20574.25
2018-04-12 02:00:00,62.24,62.24,7.25,17703.25,4107.75,21818.25,21811.0
2018-04-12 03:00:00,58.81,58.81,6.75,18257.25,4278.0,22542.0,22535.25
2018-04-12 04:00:00,59.08,59.08,6.25,18228.5,4422.25,22657.0,22650.75
2018-04-12 05:00:00,55.57,55.57,7.0,19340.25,4097.75,23445.0,23438.0
2018-04-12 06:00:00,74.63,74.63,255.0,20949.5,3762.5,24967.0,24712.0
2018-04-12 07:00:00,68.8,68.8,3946.75,20457.25,4090.0,28494.0,24547.25
2018-04-12 08:00:00,52.2,52.2,11734.5,18278.5,4235.75,34248.75,22514.25
2018-04-12 09:00:00,30.0,30.0,20101.5,16349.5,4149.25,40600.25,20498.75
2018-04-12 10:00:00,10.05,10.05,25789.0,17301.0,4574.5,47664.5,21875.5
2018-04-12 11:00:00,0.86,0.86,28475.25,17815.5,4459.0,50749.75,22274.5
2018-04-12 12:00:00,0.91,0.91,29349.5,17206.5,3984.0,50540.0,21190.5
2018-04-12 13:00:00,1.1,1.1,29231.5,15571.25,4146.75,48949.5,19718.0
2018-04-12 14:00:00,0.57,0.57,28133.75,14260.25,4710.75,47104.75,18971.0
2018-04-12 15:00:00,29.57,29.57,24995.0,12722.5,3839.25,41556.75,16561.75
2018-04-12 16:00:00,59.74,59.74,20026.0,10697.0,4291.75,35014.75,14988.75
2018-04-12 17:00:00,76.74,76.74,13078.25,9437.5,4489.5,27005.25,13927.0
2018-04-12 18:00:00,100.7,100.7,6100.75,8527.75,3466.5,18095.0,11994.25
2018-04-12 19:00:00,134.36,134.36,1278.0,7186.5,3043.25,11507.75,10229.75
2018-04-12 20:00:00,137.82,137.82,24.75,6013.25,3081.25,9119.25,9094.5
2018-04-12 21:00:00,98.79,98.79,8.75,5998.25,3296.25,9303.25,9294.5
2018-04-12 22:00:00,82.42,82.42,5.0,6252.25,3371.75,9629.0,9624.0
2018-04-12 23:00:00,76.51,76.51,6.25,6077.25,4052.5,10136.0,10129.75
2018-04-13 00:00:00,75.71,75.71,6.0,5764.0,4901.75,10671.75,10665.75
2018-04-13 01:00:00,71.74,71.74,6.75,5716.5,5401.5,11124.75,11118.0
2018-04-13 02:00:00,68.89,68.89,6.5,5943.75,5543.0,11493.25,11486.75
2018-04-13 03:00:00,69.26,69.26,6.0,6241.0,5437.25,11684.25,11678.25
2018-04-13 04:00:00,69.52,69.52,6.25,6205.75,5499.75,11711.75,11705.5
2018-04-13 05:00:00,77.53,77.53,6.25,7063.5,5665.5,12735.25,12729.0
2018-04-13 06:00:00,91.23,91.23,184.5,8024.75,6124.75,14334.0,14149.5
2018-04-13 07:00:00,97.0,97.0,2927.0,9204.0,5943.25,18074.25,15147.25
2018-04-13 08:00:00,86.83,86.83,9360.5,10297.5,5706.25,25364.25,16003.75
2018-04-13 09:00:00,70.98,70.98,17365.5,11657.5,5724.0,34747.0,17381.5
2018-04-13 10:00:00,42.86,42.86,24589.75,13464.75,5698.25,43752.75,19163.0
2018-04-13 11:00:00,18.86,18.86,29444.75,15263.5,6144.5,50852.75,21408.0
2018-04-13 12:00:00,0.0,0.0,31836.75,16161.25,5527.0,53525.0,21688.25
2018-04-13 13:00:00,-0.07,-0.07,32513.75,16904.75,5665.75,55084.25,22570.5
2018-04-13 14:00:00,0.01,0.01,31680.75,17440.75,5396.75,54518.25,22837.5
2018-04-13 15:00:00,0.18,0.18,28186.25,17638.0,5087.25,50911.5,22725.25
2018-04-13 16:00:00,0.22,0.22,22850.25,17161.25,4761.75,44773.25,21923.0
2018-04-13 17:00:00,57.37,57.37,15086.25,15664.0,3815.25,34565.5,19479.25
2018-04-13 18:00:00,81.93,81.93,6881.5,12678.0,3465.5,23025.0,16143.5
2018-04-13 19:00:00,125.95,125.95,1535.25,11350.0,3219.25,16104.5,14569.25
2018-04-13 20:00:00,124.13,124.13,27.0,12121.0,2866.5,15014.5,14987.5
2018-04-13 21:00:00,86.6,86.6,7.25,12850.0,3086.25,15943.5,15936.25
2018-04-13 22:00:00,77.99,77.99,4.75,13187.25,3298.25,16490.25,16485.5
2018-04-13 23:00:00,68.1,68.1,8.0,14042.0,3388.0,17438.0,17430.0
2018-04-14 00:00:00,60.22,60.22,7.25,14620.5,4199.75,18827.5,18820.25
2018-04-14 01:00:00,49.07,49.07,6.0,15386.0,4657.5,20049.5,20043.5
2018-04-14 02:00:00,24.41,24.41,6.75,16003.5,4067.75,20078.0,20071.25
2018-04-14 03:00:00,19.41,19.41,6.0,16265.0,4184.25,20455.25,20449.25
2018-04-14 04:00:00,19.95,19.95,6.0,16277.5,4735.75,21019.25,21013.25
2018-04-14 05:00:00,25.32,25.32,5.75,16350.75,5010.5,21367.0,21361.25
2018-04-14 06:00:00,30.18,30.18,299.5,17102.0,4637.0,22038.5,21739.0
2018-04-14 07:00:00,35.26,35.26,4359.25,15638.25,4324.0,24321.5,19962.25
2018-04-14 08:00:00,22.6,22.6,13061.25,12963.0,3549.5,29573.75,16512.5
2018-04-14 09:00:00,8.8,8.8,22965.0,11817.75,3009.25,37792.0,14827.0
2018-04-14 10:00:00,-0.02,-0.02,31141.0,11713.0,2371.5,45225.5,14084.5
2018-04-14 11:00:00,-9.97,-9.97,35280.25,11940.5,1559.25,48780.0,13499.75
2018-04-14 12:00:00,-25.96,-25.96,36840.25,11606.25,1354.75,49801.25,12961.0
2018-04-14 13:00:00,-50.0,-50.0,36335.25,10135.25,1357.0,47827.5,11492.25
2018-04-14 14:00:00,-55.01,-55.01,33642.0,9575.0,1542.25,44759.25,11117.25
2018-04-14 15:00:00,-49.91,-49.91,29294.25,11247.0,1799.0,42340.25,13046.0
2018-04-14 16:00:00,-19.16,-19.16,23476.5,13783.75,2634.0,39894.25,16417.75
2018-04-14 17:00:00,-0.16,-0.16,15693.25,13848.5,3683.25,33225.0,17531.75
2018-04-14 18:00:00,39.91,39.91,7596.5,12928.75,4838.75,25364.0,17767.5
2018-04-14 19:00:00,73.44,73.44,1772.0,12355.75,4732.75,18860.5,17088.5
2018-04-14 20:00:00,65.78,65.78,32.5,15793.75,4282.25,20108.5,20076.0
2018-04-14 21:00:00,39.35,39.35,5.75,22216.5,3905.5,26127.75,26122.0
2018-04-14 22:00:00,21.11,21.11,4.5,25486.25,3500.75,28991.5,28987.0
2018-04-14 23:00:00,7.05,7.05,4.5,28331.25,3533.0,31868.75,31864.25
2018-04-15 00:00:00,0.43,0.43,6.25,29417.75,3908.25,33332.25,33326.0
2018-04-15 01:00:00,0.83,0.83,6.0,29651.25,3855.5,33512.75,33506.75
2018-04-15 02:00:00,0.93,0.93,5.5,28299.75,3928.5,32233.75,32228.25
2018-04-15 03:00:00,1.13,1.13,5.0,26795.75,3952.25,30753.0,30748.0
2018-04-15 04:00:00,2.34,2.34,5.0,25501.5,3960.25,29466.75,29461.75
2018-04-15 05:00:00,5.95,5.95,6.0,23986.25,4122.25,28114.5,28108.5
2018-04-15 06:00:00,12.86,12.86,269.25,22907.75,4143.5,27320.5,27051.25
2018-04-15 07:00:00,13.0,13.0,3836.0,20856.75,4409.0,29101.75,25265.75
2018-04-15 08:00:00,7.41,7.41,11337.75,19909.0,4269.75,35516.5,24178.75
2018-04-15 09:00:00,0.0,0.0,20071.25,19671.5,4378.0,44120.75,24049.5
2018-04-15 10:00:00,-2.37,-2.37,27113.0,17573.0,2796.0,47482.0,20369.0
2018-04-15 11:00:00,-12.17,-12.17,32106.75,16203.5,2146.75,50457.0,18350.25
2018-04-15 12:00:00,-42.27,-42.27,34336.25,13226.75,1963.25,49526.25,15190.0
2018-04-15 13:00:00,-60.05,-60.05,34487.0,11069.0,1489.0,47045.0,12558.0
2018-04-15 14:00:00,-60.07,-60.07,33028.25,10431.75,1342.25,44802.25,11774.0
2018-04-15 15:00:00,-40.05,-40.05,29676.0,12093.75,1720.5,43490.25,13814.25
2018-04-15 16:00:00,-6.25,-6.25,24029.0,17315.5,1769.25,43113.75,19084.75
2018-04-15 17:00:00,1.57,1.57,15912.25,18581.75,2718.0,37212.0,21299.75
2018-04-15 18:00:00,67.23,67.23,7252.0,17033.5,2762.75,27048.25,19796.25
2018-04-15 19:00:00,87.8,87.8,1650.75,13046.75,3269.25,17966.75,16316.0
2018-04-15 20:00:00,119.91,119.91,34.5,9533.25,2962.0,12529.75,12495.25
2018-04-15 21:00:00,112.61,112.61,7.25,7059.0,2449.0,9515.25,9508.0
2018-04-15 22:00:00,103.95,103.95,4.25,5334.25,2083.25,7421.75,7417.5
2018-04-15 23:00:00,87.24,87.24,5.0,4219.0,1858.25,6082.25,6077.25
2018-04-16 00:00:00,81.96,81.96,5.75,3343.25,2073.25,5422.25,5416.5
2018-04-16 01:00:00,81.26,81.26,5.25,3167.25,1917.75,5090.25,5085.0
2018-04-16 02:00:00,77.54,77.54,5.0,3651.5,1736.0,5392.5,5387.5
2018-04-16 03:00:00,78.18,78.18,5.0,4919.0,1655.75,6579.75,6574.75
2018-04-16 04:00:00,75.23,75.23,5.25,6331.0,1642.5,7978.75,7973.5
2018-04-16 05:00:00,86.74,86.74,6.75,7062.5,1789.0,8858.25,8851.5
2018-04-16 06:00:00,115.73,115.73,196.0,7976.25,2233.5,10405.75,10209.75
2018-04-16 07:00:00,169.15,169.15,2341.25,7649.25,2387.0,12377.5,10036.25
2018-04-16 08:00:00,153.24,153.24,6990.75,6724.5,2371.25,16086.5,9095.75
2018-04-16 09:00:00,91.56,91.56,12681.75,7299.0,2615.25,22596.0,9914.25
2018-04-16 10:00:00,80.55,80.55,17582.0,10065.75,2852.25,30500.0,12918.0
2018-04-16 11:00:00,63.15,63.15,21317.0,13895.25,3030.0,38242.25,16925.25
2018-04-16 12:00:00,44.15,44.15,23406.25,17802.0,3217.5,44425.75,21019.5
2018-04-16 13:00:00,31.74,31.74,23801.0,20990.0,2898.25,47689.25,23888.25
2018-04-16 14:00:00,12.96,12.96,22864.25,23931.0,3047.25,49842.5,26978.25
2018-04-16 15:00:00,7.8,7.8,19963.0,24875.0,3262.5,48100.5,28137.5
2018-04-16 16:00:00,7.99,7.99,14796.25,25690.0,2882.5,43368.75,28572.5
2018-04-16 17:00:00,46.3,46.3,9428.5,25398.0,3496.25,38322.75,28894.25
2018-04-16 18:00:00,69.2,69.2,4342.5,24313.5,3878.25,32534.25,28191.75
2018-04-16 19:00:00,78.92,78.92,1029.75,25578.75,4094.5,30703.0,29673.25
2018-04-16 20:00:00,77.02,77.02,32.25,27811.0,3913.0,31756.25,31724.0
2018-04-16 21:00:00,66.31,66.31,6.75,29606.0,3667.0,33279.75,33273.0
2018-04-16 22:00:00,53.77,53.77,6.25,30702.75,3631.75,34340.75,34334.5
2018-04-16 23:00:00,34.17,34.17,4.5,32810.25,3436.25,36251.0,36246.5
2018-04-17 00:00:00,2.02,2.02,5.0,33976.0,3215.0,37196.0,37191.0
2018-04-17 01:00:00,0.04,0.04,5.0,33903.25,3338.75,37247.0,37242.0
2018-04-17 02:00:00,0.14,0.14,5.25,32648.0,2963.0,35616.25,35611.0
2018-04-17 03:00:00,0.73,0.73,5.0,31581.5,1838.25,33424.75,33419.75
2018-04-17 04:00:00,17.47,17.47,5.0,30469.75,1002.25,31477.0,31472.0
2018-04-17 05:00:00,36.22,36.22,5.0,28897.25,858.0,29760.25,29755.25
2018-04-17 06:00:00,63.14,63.14,227.0,28456.25,990.0,29673.25,29446.25
2018-04-17 07:00:00,74.26,74.26,2675.25,27569.0,1526.75,31771.0,29095.75
2018-04-17 08:00:00,74.26,74.26,7342.5,27540.25,1941.5,36824.25,29481.75
2018-04-17 09:00:00,64.81,64.81,12362.5,26150.0,2325.0,40837.5,28475.0
2018-04-17 10:00:00,51.03,51.03,16920.0,24275.0,2320.0,43515.0,26595.0
2018-04-17 11:00:00,42.64,42.64,18973.0,23239.25,2723.5,44935.75,25962.75
2018-04-17 12:00:00,40.0,40.0,19199.5,21968.75,3307.25,44475.5,25276.0
2018-04-17 13:00:00,40.22,40.22,19818.75,21163.75,3791.0,44773.5,24954.75
2018-04-17 14:00:00,42.08,42.08,20463.25,19702.25,4139.5,44305.0,23841.75
2018-04-17 15:00:00,48.53,48.53,18642.0,18348.5,3996.5,40987.0,22345.0
2018-04-17 16:00:00,62.84,62.84,15845.5,16048.75,3961.0,35855.25,20009.75
2018-04-17 17:00:00,79.67,79.67,10984.0,14894.5,4258.0,30136.5,19152.5
2018-04-17 18:00:00,92.92,92.92,5356.75,13400.0,4234.5,22991.25,17634.5
2018-04-17 19:00:00,113.99,113.99,1319.25,12164.75,4362.75,17846.75,16527.5
2018-04-17 20:00:00,124.52,124.52,43.0,11947.0,3867.75,15857.75,15814.75
2018-04-17 21:00:00,104.46,104.46,5.25,11031.0,3187.25,14223.5,14218.25
2018-04-17 22:00:00,90.1,90.1,3.25,10155.75,2606.75,12765.75,12762.5
2018-04-17 23:00:00,84.1,84.1,5.0,9474.25,1996.25,11475.5,11470.5
2018-04-18 00:00:00,83.84,83.84,5.0,9488.5,1648.5,11142.0,11137.0
2018-04-18 01:00:00,83.84,83.84,5.0,8939.75,1466.75,10411.5,10406.5
2018-04-18 02:00:00,81.35,81.35,5.0,8349.75,1444.0,9798.75,9793.75
2018-04-18 03:00:00,82.4,82.4,5.0,7659.0,1613.75,9277.75,9272.75
2018-04-18 04:00:00,82.96,82.96,5.5,6724.75,1609.25,8339.5,8334.0
2018-04-18 05:00:00,83.73,83.73,6.75,6042.25,1656.25,7705.25,7698.5
2018-04-18 06:00:00,109.39,109.39,348.5,5545.25,1640.25,7534.0,7185.5
2018-04-18 07:00:00,169.97,169.97,3152.75,4270.25,1481.0,8904.0,5751.25
2018-04-18 08:00:00,155.17,155.17,8230.25,2952.5,1144.5,12327.25,4097.0
2018-04-18 09:00:00,104.62,104.62,13846.75,2525.5,928.75,17301.0,3454.25
2018-04-18 10:00:00,83.9,83.9,18832.0,2481.5,626.25,21939.75,3107.75
2018-04-18 11:00:00,79.9,79.9,23196.0,2750.0,461.5,26407.5,3211.5
2018-04-18 12:00:00,82.98,82.98,25496.25,3362.25,301.5,29160.0,3663.75
2018-04-18 13:00:00,80.82,80.82,25650.5,4221.25,222.25,30094.0,4443.5
2018-04-18 14:00:00,77.71,77.71,24225.25,4620.0,206.25,29051.5,4826.25
2018-04-18 15:00:00,77.03,77.03,21630.75,5012.25,197.25,26840.25,5209.5
2018-04-18 16:00:00,80.0,80.0,17157.5,5350.0,216.25,22723.75,5566.25
2018-04-18 17:00:00,86.9,86.9,11605.0,5069.5,284.25,16958.75,5353.75
2018-04-18 18:00:00,114.97,114.97,5884.75,4414.75,360.0,10659.5,4774.75
2018-04-18 19:00:00,159.92,159.92,1665.5,3723.5,496.75,5885.75,4220.25
2018-04-18 20:00:00,169.9,169.9,62.5,3584.0,598.0,4244.5,4182.0
2018-04-18 21:00:00,130.06,130.06,3.75,3430.25,735.5,4169.5,4165.75
2018-04-18 22:00:00,99.04,99.04,3.5,3322.75,884.75,4211.0,4207.5
2018-04-18 23:00:00,87.81,87.81,5.25,3143.5,805.5,3954.25,3949.0
2018-04-19 00:00:00,91.83,91.83,5.5,3055.5,807.25,3868.25,3862.75
2018-04-19 01:00:00,87.42,87.42,5.5,3046.5,647.5,3699.5,3694.0
2018-04-19 02:00:00,88.53,88.53,5.0,3082.75,558.25,3646.0,3641.0
2018-04-19 03:00:00,87.76,87.76,5.0,3120.25,701.25,3826.5,3821.5
2018-04-19 04:00:00,89.61,89.61,5.0,3007.0,655.25,3667.25,3662.25
2018-04-19 05:00:00,93.47,93.47,8.25,3010.0,874.25,3892.5,3884.25
2018-04-19 06:00:00,121.88,121.88,367.0,3132.0,1119.5,4618.5,4251.5
2018-04-19 07:00:00,155.8,155.8,3420.25,2803.25,1306.5,7530.0,4109.75
2018-04-19 08:00:00,131.19,131.19,9052.25,2016.25,1301.5,12370.0,3317.75
2018-04-19 09:00:00,101.12,101.12,15576.5,1849.75,1055.75,18482.0,2905.5
2018-04-19 10:00:00,90.21,90.21,21361.0,2711.0,1343.25,25415.25,4054.25
2018-04-19 11:00:00,83.87,83.87,25209.75,3538.25,1333.75,30081.75,4872.0
